ISO3,Year,Attack_Count,GDP_USD,GDP_per_capita_USD,Internet_Penetration,Cellular Subscription,No. of Internet Users,Broadband Subscription,Population,Population Growth,Growth Rate (%),Decade,Penetration_Index,Digital_Exposure_Index,Economic_Exposure,Connectivity_Score,Attack_Density,Growth_Adjusted_Risk
MDA,2016,0.0,8071469355.0,2880.43529,71.0,93.17465973,2289839.0,13.708848,2802170.0,-32360.0,-1.1416354739586456,2010s,0.0,162578569.0,3524.9069279543232,106.88350773,0.0,-0.0
MDA,2017,0.0,9669741744.0,3509.686829,76.12451935,92.28905487,2421152.0,14.39348507,2755158.0,-47012.0,-1.677699782668432,2010s,0.0,184309032.2732912,3993.8598419264877,106.68253994,0.0,-0.0
MDA,2018,0.0,11457443185.0,4230.626969,0.0,89.7576828,0.0,15.37866783,2706049.0,-49109.0,-1.7824386115061277,2010s,0.0,0.0,inf,105.13635063,0.0,-0.0
MDA,2019,0.0,11971345003.0,4492.10574,0.0,89.37944794,0.0,16.58388329,,,,,0.0,0.0,inf,105.96333123000001,,
MDA,2020,0.0,11859730544.0,4525.759654,0.0,84.78964996,0.0,17.82368851,,,,,0.0,0.0,inf,102.61333847,,
MDG,2005,,5859269849.0,319.5374751,0.567721784,2.782770872,106687.0,0.0,18336724.0,533727.0,2.9979615229952574,2000s,,60568.533969608,54920.1856739809,2.782770872,,
MDG,2006,,6395712392.0,338.7511983,0.60755223,5.539582253,117563.0,0.007208584,18880269.0,543545.0,2.964242685879986,2000s,,71425.66281549001,54402.42586528074,5.546790837,,
MDG,2007,,8524620739.0,438.6555158,0.649999976,11.41126728,129512.0,0.012113085,19433530.0,553261.0,2.930366087474708,2000s,,84182.796891712,65821.08792235468,11.423380365,,
MDG,2008,,10725137931.0,536.3514017,1.649999976,24.18045998,338474.0,0.017443076,19996473.0,562943.0,2.896761422139982,2000s,,558482.0918766239,31686.74087522232,24.197903055999998,,
MDG,2009,,9616879571.0,467.5397834,1.629999995,30.5496788,344209.0,0.022246944,20569117.0,572644.0,2.863725017906908,2000s,,561060.6682789549,27939.070654747553,30.571925743999998,,
MDG,2010,,9982711338.0,471.9592116,1.700000048,36.45920944,369428.0,0.025487386,21151640.0,582523.0,2.832027257173947,2010s,,628027.617732544,27022.0755817101,36.484696826000004,,
MDG,2011,,11551819618.0,531.2654321,1.899999976,39.92266846,424615.0,0.03151219,21743967.0,592327.0,2.800383327250275,2010s,,806768.48980924,27205.3969313378,39.95418065,,
MDG,2012,,11578974888.0,518.1528127,2.299999952,39.28374863,528224.0,0.139067858,22346641.0,602674.0,2.7716837502558755,2010s,,1214915.1746452479,21920.577043072637,39.422816487999995,,
MDG,2013,,12423555269.0,541.0659437,3.0,36.84955215,707642.0,0.165443912,22961253.0,614612.0,2.750355187609628,2010s,,2122926.0,17556.271771602023,37.014996062,,
MDG,2014,0.0,12522957228.0,530.8610389,3.700000048,41.17816544,895991.0,0.105278157,23589887.0,628634.0,2.7378035510518526,2010s,0.0,3315166.743007568,13976.655153902215,41.283443597,0.0,0.0
MDG,2015,0.0,11323020829.0,467.2354316,4.17397213,44.12695313,1037270.0,0.097771369,24234088.0,644201.0,2.7308354635187526,2010s,0.0,4329536.0712851,10916.174987226084,44.224724499,0.0,0.0
MDG,2016,0.0,11848613735.0,475.9555568,4.713663101,32.12876129,1202076.0,0.105987817,24894380.0,660292.0,2.7246414224459365,2010s,0.0,5666181.285797676,9856.792528093065,32.234749107,0.0,0.0
MDG,2017,0.0,13176313594.0,515.2933234,9.800000191,34.14284134,2564615.0,0.098011337,25570540.0,676160.0,2.716115042832961,2010s,0.0,25133227.489841465,5137.735525215286,34.240852677,0.0,0.0
MDG,2018,0.0,13614412551.0,518.401123,15.0,40.57034302,4026982.0,0.103612348,26262368.0,691828.0,2.705566640360352,2010s,0.0,60404730.0,3380.797965076576,40.673955368,0.0,0.0
MDG,2019,0.0,14191911512.0,526.2245722,0.0,48.21406937,0.0,0.111237563,,,,,0.0,0.0,inf,48.325306933,,
MDG,2020,0.0,13225591804.0,477.6130414,0.0,57.30739212,0.0,0.115560934,,,,,0.0,0.0,inf,57.422953054000004,,
MDV,2005,,1163362438.0,3640.012132,6.869605064,63.70929337,21091.0,1.019999504,319608.0,8343.0,2.6803527540841405,2000s,,144886.840404824,55159.18818453369,64.729292874,,
MDV,2006,,1575200391.0,4809.93374,11.03635311,82.76756287,34700.0,1.915801287,327487.0,7879.0,2.465207379039323,2000s,,382961.452917,45394.8239481268,84.683364157,,
MDV,2007,,1868383461.0,5574.401981,16.29999924,93.54653931,52997.0,3.104403973,335169.0,7682.0,2.3457419683834777,2000s,,863851.0597222799,35254.513670585126,96.650943283,,
MDV,2008,,2271646188.0,6614.23618,23.20000076,126.8378143,78158.0,4.471949577,343452.0,8283.0,2.4712906026512,2000s,,1813265.65940008,29064.79423731416,131.309763877,,
MDV,2009,,2345294875.0,6636.543871,24.79999924,129.533844,86562.0,4.352033615,353398.0,9946.0,2.895892293537379,2000s,,2146737.53421288,27093.81570435064,133.885877615,,
MDV,2010,,2588176055.0,7076.739821,26.53000069,135.1668091,95927.0,4.252544403,365734.0,12336.0,3.490681894068444,2010s,,2544943.37618963,26980.683801223848,139.419353503,,
MDV,2011,,2774351760.0,7291.465967,34.0,139.4102478,127313.0,4.635540485,380495.0,14761.0,4.035993372232278,2010s,,4328642.0,21791.58263492338,144.04578828500001,,
MDV,2012,,2886170572.0,7265.723399,38.93009949,141.1114807,150874.0,4.546152592,397237.0,16742.0,4.40005781941944,2010s,,5873539.83045426,19129.67490753874,145.65763329199999,,
MDV,2013,,3295011382.0,7928.476443,44.09999847,150.4262543,176727.0,4.896858215,415593.0,18356.0,4.620918997978537,2010s,,7793660.42960769,18644.640502017235,155.32311251500002,,
MDV,2014,0.0,3697351597.0,8499.307148,49.27999878,153.0563354,205372.0,4.561222076,435015.0,19422.0,4.6733222166879616,2010s,0.0,10120731.90944616,18003.1922413961,157.617557476,0.0,0.0
MDV,2015,0.0,4109424800.0,9033.41027,54.46195602,162.621582,237231.0,5.094358444,454915.0,19900.0,4.574554900405733,2010s,0.0,12920064.28858062,17322.461229771827,167.71594044399998,0.0,0.0
MDV,2016,1.0,4379136462.0,9209.443564,59.09259033,170.7902222,268436.0,6.16367197,475513.0,20598.0,4.527878834507545,2010s,0.0001806948122699218,15862578.57782388,16313.521517233157,176.95389416999998,2.1029919266139936e-06,4.527878834507545
MDV,2017,0.0,4754175869.0,9577.346946,61.25,181.3288422,289375.0,7.359760761,496402.0,20889.0,4.392939835503971,2010s,0.0,17724218.75,16429.117473866092,188.688602961,0.0,0.0
MDV,2018,0.0,5300962660.0,10279.07998,62.06999969,166.3642883,304002.0,9.190491676,515696.0,19294.0,3.8867691910991495,2010s,0.0,18869404.04575938,17437.262452220708,175.554779976,0.0,0.0
MDV,2019,0.0,5607762625.0,10561.61351,62.5,155.9539185,315324.0,10.01388073,,,,,0.0,19707750.0,17784.12878499575,165.96779923,,
MDV,2020,0.0,3742769967.0,6924.105745,62.93000031,132.7751312,323744.0,11.78164959,,,,,0.0,20373210.020360637,11560.893690693882,144.55678079,,
MEA,2014,0.0,3569380000000.0,8540.737206,,,,,417932242.0,7954368.0,1.940194460347877,2010s,0.0,,,,0.0,0.0
MEA,2015,0.0,3140630000000.0,7375.464756,,,,,425821770.0,7889528.0,1.887752895599761,2010s,0.0,,,,0.0,0.0
MEA,2016,0.0,3168630000000.0,7307.448457,,,,,433597626.0,7775856.0,1.8260823066890168,2010s,0.0,,,,0.0,0.0
MEA,2017,0.0,3296300000000.0,7469.549834,,,,,441255234.0,7657608.0,1.766063174893859,2010s,0.0,,,,0.0,0.0
MEA,2018,0.0,3459090000000.0,7704.420769,,,,,448912859.0,7657625.0,1.7354185083728662,2010s,0.0,,,,0.0,0.0
MEX,2005,,877476000000.0,8277.671564,17.20999908,44.45890045,18146636.0,1.813450575,106005203.0,1490271.0,1.4258929049487397,2000s,,312303588.86509484,48354.747403320376,46.272351025,,
MEX,2006,,975387000000.0,9068.294218,19.52000046,51.5018425,20864302.0,2.807731152,107560153.0,1554950.0,1.4668619614831548,2000s,,407271184.6375789,46749.083674114765,54.309573652000005,,
MEX,2007,,1052700000000.0,9642.680517,20.80999947,60.96835709,22537849.0,4.12604332,109170502.0,1610349.0,1.497161314004453,2000s,,469012625.74494004,46708.09534663224,65.09440040999999,,
MEX,2008,,1109990000000.0,10016.57121,21.70999908,67.95405579,23812503.0,6.797468185,110815271.0,1644769.0,1.5066056946408473,2000s,,516969418.2224972,46613.7474082418,74.751523975,,
MEX,2009,,900045000000.0,8002.972178,26.34000015,73.97358704,29250418.0,8.572678566,112463887.0,1648616.0,1.4877155333582135,2000s,,770456014.5075628,30770.329504351015,82.54626560599999,,
MEX,2010,,1057800000000.0,9271.398396,31.04999924,80.09564209,34941309.0,9.275650978,114092963.0,1629076.0,1.4485325409391194,2010s,,1084927617.8946052,30273.622548027608,89.371293068,,
MEX,2011,,1180490000000.0,10203.4213,37.17629623,81.75190735,42436921.0,9.996994019,115695473.0,1602510.0,1.4045651527167369,2010s,,1577647546.1851077,27817.52238811105,91.748901369,,
MEX,2012,,1201090000000.0,10241.72783,39.75,85.89038849,46012975.0,11.15102959,117274155.0,1578682.0,1.3645149279090636,2010s,,1829015756.25,26103.28934392962,97.04141808,,
MEX,2013,,1274440000000.0,10725.18359,43.45999908,89.83415222,50974528.0,10.7280798,118827161.0,1553006.0,1.324252560165537,2010s,,2215352939.983434,25001.50663484319,100.56223202000001,,
MEX,2014,1.0,1315350000000.0,10928.91601,44.38999939,87.19889069,52715738.0,10.82838726,120355128.0,1527967.0,1.28587352179524,2010s,0.0002015870988467976,2340051577.6633997,24951.75160025266,98.02727795,8.30874443505224e-09,1.28587352179524
MEX,2015,7.0,1171870000000.0,9616.645558,57.43104172,88.37175751,69003337.0,12.11053371,121858258.0,1503130.0,1.2489123022660074,2010s,0.0012457497292598534,3962933526.06622,16982.801860727403,100.48229122,5.7443788503853386e-08,8.742386115862052
MEX,2016,19.0,1078490000000.0,8744.515559,59.54044724,90.59237671,72353089.0,12.91132355,123333376.0,1475118.0,1.210519520146103,2010s,0.00358898977608418,4307935278.255525,14905.928895447712,103.50370026,1.5405400075969703e-07,22.999870882775955
MEX,2017,4.0,1158910000000.0,9287.849587,63.85224915,91.62670898,78435628.0,13.62465668,124777324.0,1443948.0,1.170768243626121,2010s,0.0006640790434005891,5008291261.292716,14775.300836502514,105.25136566,3.20571067864863e-08,4.683072974504484
MEX,2018,6.0,1222410000000.0,9686.984927,65.77263641,95.22511292,81567188.0,14.54854202,126190788.0,1413464.0,1.132789159671352,2010s,0.0009276071818206816,5364888999.310116,14986.540911524375,109.77365494,4.75470523252458e-08,6.796734958028112
MEX,2019,3.0,1269400000000.0,9950.217622,70.06990814,95.6572113,87647163.0,15.16988087,,,,,0.0004242315085017576,6141428660.141606,14483.070033881188,110.82709217,,
MEX,2020,5.0,1087120000000.0,8431.665017,71.96819305,95.31976318,90678697.0,17.01362228,,,,,0.0008126865431534172,6525981971.218455,11988.703366569107,112.33338545999999,,
MHL,2005,,136559500.0,2471.352046,3.878702402,1.194397211,2108.0,0.0,55258.0,782.0,1.4354945297011528,2000s,,8176.304663416,64781.54648956357,1.194397211,,
MHL,2014,0.0,182142800.0,3185.261354,16.79999924,27.10785484,8474.0,2.39948225,57179.0,241.0,0.4232674136780358,2010s,0.0,142363.19355976,21494.3120132169,29.50733709,0.0,0.0
MHL,2015,0.0,183814300.0,3199.886846,19.28244209,26.98514938,9531.0,1.740977407,57439.0,260.0,0.4547123944105353,2010s,0.0,183780.95555979,19285.9406148358,28.726126787,0.0,0.0
MHL,2016,0.0,201510900.0,3490.998389,,,,,57735.0,296.0,0.5153293058723167,2010s,0.0,,,,0.0,0.0
MHL,2017,0.0,213204100.0,3672.576783,38.70116425,27.55864906,18268.0,1.722415566,58058.0,323.0,0.5594526716896164,2010s,0.0,706992.868519,11670.905408364353,29.281064626,0.0,0.0
MHL,2018,0.0,221588900.0,3793.550983,,,,,58413.0,355.0,0.6114575080092322,2010s,0.0,,,,0.0,0.0
MHL,2019,0.0,239462200.0,4073.10983,0.0,27.21504974,0.0,1.700940609,,,,,0.0,0.0,inf,28.915990349,,
MHL,2020,0.0,244462400.0,4129.850998,0.0,27.03159332,0.0,1.689474583,,,,,0.0,0.0,inf,28.721067902999998,,
MIC,2014,0.0,27621900000000.0,5074.932484,,,,,5433979884.0,62109259.0,1.1561942447189892,2010s,0.0,,,,0.0,0.0
MIC,2015,0.0,26188800000000.0,4755.93561,,,,,5495816130.0,61836246.0,1.1379550038834851,2010s,0.0,,,,0.0,0.0
MIC,2016,0.0,26434300000000.0,4745.70858,,,,,5557635482.0,61819352.0,1.1248438910200589,2010s,0.0,,,,0.0,0.0
MIC,2017,0.0,29040100000000.0,5154.4311,,,,,5619111361.0,61475879.0,1.1061516934514202,2010s,0.0,,,,0.0,0.0
MIC,2018,0.0,30844600000000.0,5415.611006,,,,,5678540888.0,59429527.0,1.0576321268960165,2010s,0.0,,,,0.0,0.0
MKD,2005,,6258600714.0,3072.678573,26.45000076,54.89592743,549807.0,0.603609324,2060273.0,3225.0,0.1567780625439951,2000s,,14542395.56785332,11383.268517861723,55.499536754,,
MKD,2006,,6861222332.0,3362.968419,28.62000084,61.25839615,595605.0,1.768428683,2063131.0,2858.0,0.1387194803795419,2000s,,17046215.6003082,11519.752742169727,63.026824833000006,,
MKD,2007,,8336478142.0,4079.391954,36.29999924,86.87956238,756308.0,4.866163254,2065426.0,2295.0,0.1112386949738043,2000s,,27453979.82520592,11022.596801832058,91.745725634,,
MKD,2008,,9909548411.0,4841.251694,46.04000092,95.17334747,960499.0,8.755907059,2067313.0,1887.0,0.0913612978630074,2000s,,44221374.84365908,10317.083527416478,103.92925452899999,,
MKD,2009,,9401731496.0,4584.709832,51.77000046,93.91876984,1081886.0,11.25077915,2069039.0,1726.0,0.0834900182023718,2000s,,56009238.71766756,8690.13139646876,105.16954899,,
MKD,2010,,9407168702.0,4577.688755,51.90000153,103.9929657,1086697.0,12.49509239,2070741.0,1702.0,0.0822604117177105,2010s,,56399575.96264641,8656.662070475946,116.48805809,,
MKD,2011,,10494632699.0,5098.097583,56.70000076,106.7906799,1189061.0,13.58585167,2072487.0,1746.0,0.0843176428148184,2010s,,67419759.60368636,8825.983443237983,120.37653157,,
MKD,2012,,9745251126.0,4728.308142,57.44994736,107.7705078,1206154.0,15.05449104,2074278.0,1791.0,0.0864179123922128,2010s,,69293483.80805345,8079.607683595958,122.82499884,,
MKD,2013,,10817712139.0,5241.058345,65.23999786,107.7638626,1371488.0,16.3041935,2076067.0,1789.0,0.0862468772266784,2010s,,89475874.18501568,7887.573306510884,124.06805609999999,,
MKD,2014,0.0,11362272838.0,5495.735049,68.05999756,107.0587082,1432862.0,17.04198074,2077775.0,1708.0,0.0822709479029337,2010s,0.0,97520584.22381672,7929.774701262229,124.10068894,0.0,0.0
MKD,2015,0.0,10064515432.0,4861.553971,70.38020325,100.2046356,1483590.0,17.52590179,2079328.0,1553.0,0.0747434154323735,2010s,0.0,104415365.73966749,6783.892741256007,117.73053739,0.0,0.0
MKD,2016,0.0,10672471861.0,5149.589074,72.15681458,98.54624176,1522649.0,18.33628654,2080745.0,1417.0,0.0681470167284815,2010s,0.0,109869501.56342243,7009.14778192479,116.8825283,0.0,0.0
MKD,2017,0.0,11307058382.0,5450.492881,74.51682281,96.44629669,1573782.0,19.03437805,2081996.0,1251.0,0.0601226964380546,2010s,0.0,117273234.43556741,7184.640809209916,115.48067474,0.0,0.0
MKD,2018,0.0,12683070061.0,6108.740108,79.16775513,94.53430939,1673208.0,20.54598427,2082958.0,962.0,0.0462056603374838,2010s,0.0,132464121.22555704,7580.091692724395,115.08029366000001,0.0,0.0
MKD,2019,0.0,12606338449.0,6070.388054,81.41287994,92.20306396,1721211.0,21.80508423,,,,,0.0,140128744.49440733,7324.109855793392,114.00814818999999,,
MKD,2020,1.0,12116981815.0,5846.465899,81.40554047,89.38088226,1718534.0,22.82686615,,,,,0.00020756310890704665,139898189.08607098,7050.766417772357,112.20774841000001,,
MLI,2005,,6247515892.0,489.0228556,0.50706315,5.96442461,66834.0,0.0,12775516.0,406446.0,3.285986739504263,2000s,,33889.0585671,93478.10832809648,5.96442461,,
MLI,2006,,6905934219.0,523.0429833,0.729627252,11.45879459,99401.0,0.023365233,13203378.0,427862.0,3.3490780333256205,2000s,,72525.678476052,69475.50043762135,11.482159823,,
MLI,2007,,8156468818.0,597.4798157,0.810000002,18.53933716,114055.0,0.023440709,13651464.0,448086.0,3.393722424670414,2000s,,92384.55022811,71513.46997501205,18.562777868999998,,
MLI,2008,,9838403091.0,697.0878037,1.570000052,24.36354637,228453.0,0.0373541,14113577.0,462113.0,3.385080164295932,2000s,,358671.22187955596,43065.32674554503,24.400900470000003,,
MLI,2009,,10231962383.0,701.7120055,1.799999952,30.59057426,270588.0,0.056537669,14581429.0,467852.0,3.31490734064086,2000s,,487058.38701177604,37813.806905701655,30.647111929,,
MLI,2010,,10689168011.0,710.2743036,2.0,49.439888,310584.0,0.053284682,15049353.0,467924.0,3.2090407599968422,2010s,,621168.0,34416.35116747804,49.493172682,,
MLI,2011,,12995112698.0,837.6057753,2.200000048,69.75324249,352874.0,0.05467112,15514591.0,465238.0,3.091415292072689,2010s,,776322.8169379521,36826.495287269674,69.80791361,,
MLI,2012,,12442035328.0,778.6252109,2.799999952,91.44741058,462411.0,0.027034646,15979499.0,464908.0,2.996585601257552,2010s,,1294750.777804272,26906.875762038533,91.474445226,,
MLI,2013,,13242690790.0,805.0339407,3.5,120.0580292,595141.0,0.017684048,16449864.0,470365.0,2.9435528610753066,2010s,,2082993.5,22251.350167439312,120.075713248,,
MLI,2014,0.0,14364937128.0,848.2789916,7.0,138.80513,1228628.0,0.0,16934220.0,484356.0,2.9444377169318847,2010s,0.0,8600396.0,11691.852316567749,138.80513,0.0,0.0
MLI,2015,0.0,13104764379.0,751.4728892,10.32999992,130.1634521,1871064.0,0.020064479,17438778.0,504558.0,2.979517214256104,2010s,0.0,19328090.970314883,7003.910277254012,130.183516579,0.0,0.0
MLI,2016,1.0,14026048334.0,780.7235497,14.0,112.5365906,2618015.0,0.119362488,17965429.0,526651.0,3.0199994517964504,2010s,0.008539087451926348,36652210.0,5357.512594083685,112.65595308799999,5.56624614975796e-08,3.0199994517964504
MLI,2017,0.0,15365713059.0,830.0214445,18.89999962,119.0233231,3649846.0,0.083187349,18512394.0,546965.0,3.0445418253023626,2010s,0.0,68982088.01305851,4209.962025521077,119.106510449,0.0,0.0
MLI,2018,0.0,17070867578.0,894.8048435,21.39999962,115.084671,4265941.0,0.633900762,19077690.0,565296.0,3.053608301551922,2010s,0.0,91291135.77894242,4001.6651843051745,115.718571762,0.0,0.0
MLI,2019,0.0,17280250805.0,879.0431675,24.20000076,116.6214523,4977318.0,0.725006461,,,,,0.0,120451099.38276169,3471.799632854481,117.34645876100001,,
MLI,2020,0.0,17465392779.0,862.453012,27.39999962,125.0101547,5815387.0,1.203930736,,,,,0.0,159341601.59015295,3003.307050588379,126.214085436,,
MLT,2005,,6416184181.0,15888.17232,41.24000168,80.06365967,169173.0,12.70446491,403834.0,2566.0,0.6394728709989334,2000s,,6976694.80421064,37926.76243253947,92.76812458,,
MLT,2006,,6778324050.0,16723.88418,40.40999985,85.34262848,166168.0,13.03085232,405308.0,1474.0,0.36500146099635,2000s,,6714848.8550748,40791.99394588609,98.3734808,,
MLT,2007,,7925371475.0,19485.87119,46.90000153,90.35875702,193271.0,20.59129333,406724.0,1416.0,0.3493639405094397,2000s,,9064410.19570463,41006.52180099446,110.95005035,,
MLT,2008,,9090406767.0,22205.35681,50.08000183,94.17447662,207034.0,23.98318863,409379.0,2655.0,0.6527768216284262,2000s,,10368263.09887222,43907.79662760706,118.15766525,,
MLT,2009,,8696366907.0,21083.27715,58.86000061,102.5588531,244569.0,27.61643791,412477.0,3098.0,0.7567559645218734,2000s,,14395331.48918709,35557.92805711272,130.17529101,,
MLT,2010,,9035932122.0,21799.17426,63.0,109.9760284,263818.0,30.38940048,414508.0,2031.0,0.4923910908971894,2010s,,16620534.0,34250.627788854435,140.36542888,,
MLT,2011,,9638916481.0,23155.55479,68.01982117,124.9055557,288116.0,30.80528831,416268.0,1760.0,0.4245997664701284,2010s,,19597598.79621572,33454.98507892654,155.71084401,,
MLT,2012,,9462238211.0,22527.63676,68.19987488,126.1774902,293199.0,32.18470764,420028.0,3760.0,0.9032642432279204,2010s,,19996135.11494112,32272.409561424152,158.36219784,,
MLT,2013,,10551661177.0,24771.07658,68.9138031,130.6231842,301519.0,33.5585289,425967.0,5939.0,1.4139533554905863,2010s,,20778820.9969089,34995.01250999108,164.1817131,,
MLT,2014,0.0,11626281387.0,26754.26845,73.16999817,126.9718323,326667.0,35.22967529,434558.0,8591.0,2.016822899426481,2010s,0.0,23902223.79219939,35590.620990182666,162.20150759,0.0,0.0
MLT,2015,1.0,11091434484.0,24921.60368,75.96002197,120.8972702,346822.0,37.64308929,445053.0,10495.0,2.415097639440535,2010s,5.213853591140929e-05,26344606.73967934,31980.19296353749,158.54035949,2.246923400134366e-06,2.415097639440535
MLT,2016,0.0,11668286795.0,25624.53727,78.07514954,134.252243,365171.0,39.27176666,455356.0,10303.0,2.315005179158437,2010s,0.0,28510780.43267134,31952.93929419368,173.52400966,0.0,0.0
MLT,2017,0.0,13505056442.0,28857.01987,81.01190948,138.0939484,388458.0,41.40313721,467999.0,12643.0,2.7765089292773126,2010s,0.0,31469724.33278184,34765.80850954286,179.49708561,0.0,0.0
MLT,2018,2.0,15301279478.0,31573.11656,81.65804291,140.2039337,401423.0,43.67304993,484630.0,16631.0,3.5536400718804955,2010s,7.663504635856719e-05,32779416.55906093,38117.595349544,183.87698362999998,4.126859666137053e-06,7.107280143760991
MLT,2019,2.0,15719500921.0,31185.64962,85.77856445,144.056839,432020.0,45.98680115,,,,,7.390311412431963e-05,37058055.413689,36386.04907411694,190.04364015,,
MLT,2020,5.0,14917038504.0,28946.46268,86.85876465,143.3887482,447639.0,48.33481598,,,,,0.0001966026703072289,38881370.54916135,33323.8133942753,191.72356418,,
MMR,2005,,10588433069.0,216.3115014,0.065238856,0.262921751,31135.0,0.000496426,48949924.0,385440.0,0.793666416799569,2000s,,2031.21178156,340081.3576039827,0.263418177,,
MMR,2006,,11863016315.0,240.6240142,0.182048336,0.434501916,87544.0,0.008034312,49301050.0,351126.0,0.7173167419013766,2000s,,15937.239526784,135509.18755140272,0.442536228,,
MMR,2007,,15591182545.0,314.2022942,0.217128441,0.499060124,105189.0,0.013030649,49621475.0,320425.0,0.6499354476223124,2000s,,22839.523580349,148220.6556293909,0.5120907729999999,,
MMR,2008,,23013015832.0,460.9088892,0.219999999,0.735811412,107205.0,0.02001817,49929642.0,308167.0,0.6210355496284623,2000s,,23585.099892795,214663.6428524789,0.7558295819999999,,
MMR,2009,,29455165595.0,586.1681802,0.219999999,0.999007642,107835.0,0.046248417,50250367.0,320725.0,0.6423538947064752,2000s,,23723.699892165,273150.32776927715,1.045256059,,
MMR,2010,,37796052939.0,746.94536,0.25,1.173894048,123477.0,0.045355,50600818.0,350451.0,0.6974098318525713,2010s,,30869.25,306097.92057630164,1.219249048,,
MMR,2011,,54118601975.0,1061.344429,0.980000019,2.438917398,487986.0,0.042945158,50990615.0,389797.0,0.7703373490918665,2010s,,478226.289271734,110901.9561524306,2.4818625560000003,,
MMR,2012,,58318677645.0,1134.302224,1.399999976,7.254130363,703055.0,0.0,51413698.0,423083.0,0.8297271958771236,2010s,,984276.9831266799,82950.37748824772,7.254130363,,
MMR,2013,,60572257122.0,1168.165453,1.799999952,13.17657661,911670.0,0.0,51852451.0,438753.0,0.8533776348863295,2010s,,1641005.95623984,66440.98974628978,13.17657661,,
MMR,2014,2.0,63264892768.0,1210.097654,7.400000095,55.52579117,3779360.0,0.0,52280807.0,428356.0,0.8261055972069671,2010s,0.019675704238865863,27967264.359039202,16739.57833283942,55.52579117,3.825495654648177e-08,1.6522111944139342
MMR,2015,1.0,63045305229.0,1196.743333,10.89999962,77.81539917,5611751.0,0.062491547,52680726.0,399919.0,0.7649441983556221,2010s,0.007021857888119488,61168083.76753461,11234.51579177337,77.877890717,1.89822744659973e-08,0.7649441983556221
MMR,2016,1.0,60291736894.0,1136.610627,16.0,95.36473846,8302776.0,0.169074669,53045226.0,364500.0,0.6919039042856016,2010s,0.005175345717734935,132844416.0,7261.635975004023,95.533813129,1.8851837863788156e-08,0.6919039042856016
MMR,2017,0.0,61449392056.0,1151.114464,23.62108231,89.81716156,12351073.0,0.208995372,53382581.0,337355.0,0.6359761762538253,2010s,0.0,291745711.9498186,4975.227015175119,90.026156932,0.0,0.0
MMR,2018,0.0,67144725831.0,1250.173685,28.70000076,113.8444901,15115147.0,0.240279347,53708395.0,325814.0,0.6103376680119682,2010s,0.0,433804730.38751173,4442.214543530407,114.084769447,0.0,0.0
MMR,2019,0.0,68697759361.0,1271.111536,34.90000153,151.6233826,18511035.0,0.898971617,,,,,0.0,646035149.8218834,3711.1787299305524,152.52235421700001,,
MMR,2020,0.0,78930257227.0,1450.662673,35.09999847,144.3643036,18751542.0,1.265975952,,,,,0.0,658179095.5101408,4209.267548610135,145.630279552,,
MNA,2014,0.0,1592380000000.0,4452.593964,,,,,357637340.0,6338147.0,1.8042019811870165,2010s,0.0,,,,0.0,0.0
MNA,2015,0.0,1430990000000.0,3931.556278,,,,,363975550.0,6338210.0,1.7722450345928644,2010s,0.0,,,,0.0,0.0
MNA,2016,0.0,1467440000000.0,3962.898791,,,,,370276461.0,6300911.0,1.7311357864559858,2010s,0.0,,,,0.0,0.0
MNA,2017,0.0,1455190000000.0,3864.148677,,,,,376546755.0,6270294.0,1.6934087527643298,2010s,0.0,,,,0.0,0.0
MNA,2018,0.0,1380520000000.0,3604.925763,,,,,382896715.0,6349960.0,1.6863669426655927,2010s,0.0,,,,0.0,0.0
MNE,2005,,2257174481.0,3674.617924,27.10000038,88.1291275,171512.0,1.243528843,614261.0,908.0,0.1480387313667659,2000s,,4647975.26517456,13160.446388590886,89.37265634299999,,
MNE,2006,,2721903149.0,4425.678873,28.89999962,104.1791,182807.0,0.0,615025.0,764.0,0.1243770970320433,2000s,,5283122.23053334,14889.49082365555,104.1791,,
MNE,2007,,3680711744.0,5976.394145,30.79999924,145.2655487,194635.0,2.881422997,615875.0,850.0,0.1382057639933336,2000s,,5994757.852077399,18910.842058211525,148.146971697,,
MNE,2008,,4545674528.0,7367.751909,32.90000153,186.3825378,207755.0,6.397508621,616969.0,1094.0,0.1776334483458494,2000s,,6835139.817865149,21879.97654930086,192.780046421,,
MNE,2009,,4159330370.0,6727.107767,35.09999847,207.7518005,221547.0,9.524046898,618294.0,1325.0,0.2147595746301678,2000s,,7776299.36103309,18774.03155989474,217.275847398,,
MNE,2010,,4143033276.0,6688.4824,37.5,187.4174042,236643.0,10.3584156,619428.0,1134.0,0.1834078933322982,2010s,,8874112.5,17507.52515814962,197.7758198,,
MNE,2011,,4544516982.0,7328.932252,35.61154175,185.3778381,224994.0,10.34944916,620079.0,651.0,0.1050969604215502,2010s,,8012383.2244995,20198.391877116723,195.72728726,,
MNE,2012,,4087725813.0,6586.721279,56.83878326,158.3047485,359820.0,14.02212715,620601.0,522.0,0.084182821866246,2010s,,20451730.9926132,11360.47416208104,172.32687564999998,,
MNE,2013,,4465771673.0,7188.862445,60.31000137,158.6828308,382336.0,15.28247166,621207.0,606.0,0.0976472806199152,2010s,,23058684.68380032,11680.228053335286,173.96530246,,
